,show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,listed_in1,listed_in2,listed_in3
3481,s4811,Movie,Penalty Kick,Rodrigo Triana,Colombia,2018-06-29,2018,TV-14,89 min,"Comedies, Dramas, International Movies",Comedies, Dramas, International Movies
3482,s4812,Movie,Recovery Boys,Elaine McMillion Sheldon,United States,2018-06-29,2018,TV-MA,90 min,Documentaries,Documentaries,0,0
3483,s4813,Movie,TAU,Federico D'Alessandro,United States,2018-06-29,2018,R,98 min,"Sci-Fi & Fantasy, Thrillers",Sci-Fi & Fantasy, Thrillers,0
3484,s4815,Movie,W. Kamau Bell: Private School Negro,Shannon Hartman,United States,2018-06-26,2018,TV-MA,66 min,Stand-Up Comedy,Stand-Up Comedy,0,0
3485,s4817,Movie,Expelled from Paradise,Seiji Mizushima,Japan,2018-06-25,2014,TV-MA,103 min,"Action & Adventure, Anime Features, Sci-Fi & Fantasy",Action & Adventure, Anime Features, Sci-Fi & Fantasy
3486,s4818,Movie,"To Each, Her Own",Myriam Aziza,France,2018-06-24,2018,TV-MA,95 min,"Comedies, International Movies, LGBTQ Movies",Comedies, International Movies, LGBTQ Movies
3487,s4820,Movie,Brain on Fire,Gerard Barrett,United States,2018-06-22,2016,PG-13,89 min,"Dramas, Independent Movies, International Movies",Dramas, Independent Movies, International Movies
3488,s4823,Movie,Us and Them,Rene Liu,China,2018-06-22,2018,TV-MA,119 min,"Dramas, International Movies, Romantic Movies",Dramas, International Movies, Romantic Movies
3489,s4824,Movie,Hannah Gadsby: Nanette,"Madeleine Parry, Jon Olb",Australia,2018-06-19,2018,TV-MA,70 min,Stand-Up Comedy,Stand-Up Comedy,0,0
3490,s4826,Movie,Lust Stories,"Zoya Akhtar, Karan Johar, Anurag Kashyap, Dibakar Banerjee",India,2018-06-15,2018,TV-MA,121 min,"Comedies, Dramas, International Movies",Comedies, Dramas, International Movies
3491,s4827,Movie,Maktub,Oded Raz,Israel,2018-06-15,2018,TV-MA,106 min,"Comedies, International Movies",Comedies, International Movies,0
3492,s4828,Movie,Pacificum: Return to the Ocean,"Mariana Tschudi, Héctor Gálvez",Peru,2018-06-15,2017,TV-G,74 min,"Documentaries, International Movies",Documentaries, International Movies,0
3493,s4829,Movie,Set It Up,Claire Scanlon,United States,2018-06-15,2018,TV-MA,106 min,"Comedies, Romantic Movies",Comedies, Romantic Movies,0
3494,s4830,Movie,Sunday's Illness,Ramón Salazar,Spain,2018-06-15,2017,PG-13,113 min,"Dramas, Independent Movies, International Movies",Dramas, Independent Movies, International Movies
3495,s4831,Movie,The last hour,Eduardo Mendoza de Echave,Chile,2018-06-15,2017,TV-MA,119 min,"Dramas, International Movies",Dramas, International Movies,0
3496,s4834,Movie,Alex Strangelove,Craig Johnson,United States,2018-06-08,2018,TV-MA,100 min,"Comedies, Dramas, Independent Movies",Comedies, Dramas, Independent Movies
3497,s4835,Movie,Ali's Wedding,Jeffrey Walker,Australia,2018-06-08,2018,TV-MA,110 min,"Comedies, Independent Movies, International Movies",Comedies, Independent Movies, International Movies
3498,s4836,Movie,Franco Escamilla: Por la anécdota,Ulises Valencia,Mexico,2018-06-08,2018,TV-MA,66 min,Stand-Up Comedy,Stand-Up Comedy,0,0
3499,s4819,TV Show,Life Sentence,Not Given,United States,2018-06-23,2018,TV-14,1 Season,TV Dramas,TV Dramas,0,0
3500,s4821,Movie,Derren Brown: Miracle,Not Given,United Kingdom,2018-06-22,2018,TV-MA,74 min,International Movies,International Movies,0,0
3501,s4837,TV Show,The Staircase,Not Given,France,2018-06-08,2018,TV-MA,1 Season,"Crime TV Shows, Docuseries, TV Mysteries",Crime TV Shows, Docuseries, TV Mysteries
3502,s4840,Movie,B.A. Pass 2,Shadab Khan,India,2018-06-01,2017,TV-14,126 min,"Dramas, International Movies",Dramas, International Movies,0
3503,s4841,Movie,Bad Genius,Nattawut Poonpiriya,Thailand,2018-06-01,2017,TV-MA,130 min,"Dramas, International Movies, Thrillers",Dramas, International Movies, Thrillers
3504,s4843,Movie,Outside In,Lynn Shelton,United States,2018-06-01,2018,TV-MA,110 min,"Dramas, Independent Movies",Dramas, Independent Movies,0
3505,s4844,Movie,Pedal the World,Felix Starck,Germany,2018-06-01,2015,TV-MA,85 min,"Documentaries, International Movies, Sports Movies",Documentaries, International Movies, Sports Movies
3506,s4848,Movie,Sara's Notebook,Norberto López Amado,Spain,2018-05-26,2018,TV-MA,117 min,"Dramas, International Movies, Thrillers",Dramas, International Movies, Thrillers
3507,s4850,Movie,Fernando Sanjiao: Hombre,"Raúl Campos, Jan Suter",Argentina,2018-05-25,2018,TV-MA,63 min,Stand-Up Comedy,Stand-Up Comedy,0,0
3508,s4851,Movie,Ibiza,Alex Richanbach,United States,2018-05-25,2018,TV-MA,94 min,"Comedies, Romantic Movies",Comedies, Romantic Movies,0
3509,s4852,Movie,Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,Marcus Raboy,United States,2018-05-25,2018,TV-14,74 min,Stand-Up Comedy,Stand-Up Comedy,0,0
3510,s4855,Movie,Tig Notaro Happy To Be Here,Tig Notaro,United States,2018-05-22,2018,TV-14,58 min,Stand-Up Comedy,Stand-Up Comedy,0,0
3511,s4856,Movie,Catching Feelings,Kagiso Lediga,South Africa,2018-05-18,2018,TV-MA,117 min,"Comedies, International Movies, Romantic Movies",Comedies, International Movies, Romantic Movies
3512,s4838,TV Show,The Night Shift,Not Given,United States,2018-06-07,2017,TV-14,4 Seasons,TV Dramas,TV Dramas,0,0
3513,s4859,Movie,Katt Williams: American Hustle (The Movie),Brit McAdams,United States,2018-05-17,2007,TV-MA,89 min,Stand-Up Comedy,Stand-Up Comedy,0,0
3514,s4860,Movie,Food on the Go,Mercedes Cordova,Argentina,2018-05-16,2017,TV-MA,66 min,"Documentaries, International Movies",Documentaries, International Movies,0
3515,s4861,Movie,Aiyaary,Neeraj Pandey,India,2018-05-15,2018,TV-MA,158 min,"Action & Adventure, Dramas, International Movies",Action & Adventure, Dramas, International Movies
3516,s4862,Movie,Lupin the 3rd: The Castle of Cagliostro: Special Edition,Hayao Miyazaki,Japan,2018-05-15,1979,PG-13,100 min,"Action & Adventure, Anime Features, Classic Movies",Action & Adventure, Anime Features, Classic Movies
3517,s4864,Movie,Ali Wong: Hard Knock Wife,Jay Karas,United States,2018-05-13,2018,TV-MA,64 min,Stand-Up Comedy,Stand-Up Comedy,0,0
3518,s4865,Movie,Spivak,"Anthony Abrams, Adam Larson Broder",United States,2018-05-12,2017,TV-MA,92 min,"Comedies, Independent Movies",Comedies, Independent Movies,0
3519,s4867,Movie,Carlos Ballarta: Furia Ñera,"Raúl Campos, Jan Suter",Mexico,2018-05-11,2018,TV-MA,63 min,Stand-Up Comedy,Stand-Up Comedy,0,0
3520,s4868,TV Show,Evil Genius,"Trey Borzillieri, Barbara Schroeder",United States,2018-05-11,2018,TV-MA,1 Season,"Crime TV Shows, Docuseries, TV Mysteries",Crime TV Shows, Docuseries, TV Mysteries
3521,s4869,Movie,The Kissing Booth,Vince Marcello,United Kingdom,2018-05-11,2018,TV-14,105 min,"Comedies, Romantic Movies",Comedies, Romantic Movies,0
3522,s4871,Movie,Hari Kondabolu: Warn Your Relatives,Bobcat Goldthwait,United States,2018-05-08,2018,TV-MA,67 min,Stand-Up Comedy,Stand-Up Comedy,0,0
3523,s4872,Movie,My Fuhrer,Dani Levy,Germany,2018-05-07,2007,TV-14,91 min,"Comedies, International Movies",Comedies, International Movies,0
3524,s4873,Movie,Family Blood,Sonny Mallhi,United States,2018-05-05,2018,TV-MA,92 min,Horror Movies,Horror Movies,0,0
3525,s4874,Movie,Pup Star: World Tour,Robert Vince,Canada,2018-05-05,2018,G,87 min,"Children & Family Movies, Comedies, Music & Musicals",Children & Family Movies, Comedies, Music & Musicals
3526,s4876,Movie,Anon,Andrew Niccol,United Kingdom,2018-05-04,2018,TV-MA,100 min,"Dramas, Sci-Fi & Fantasy, Thrillers",Dramas, Sci-Fi & Fantasy, Thrillers
3527,s4877,Movie,Dany Boon: Des Hauts De France,Isabelle Nanty,France,2018-05-04,2018,TV-MA,113 min,Stand-Up Comedy,Stand-Up Comedy,0,0
3528,s4878,Movie,End Game,"Rob Epstein, Jeffrey Friedman",United States,2018-05-04,2018,TV-PG,40 min,Documentaries,Documentaries,0,0
3529,s4879,Movie,Forgive Us Our Debts,Antonio Morabito,Italy,2018-05-04,2018,TV-MA,105 min,"Dramas, International Movies",Dramas, International Movies,0
3530,s4898,Movie,Pocoyo Special Sports,"Guillermo Garcia, David Cantolla",Not Given,2018-05-01,2016,TV-Y,24 min,Movies,Movies,0,0
3531,s4881,Movie,Lo más sencillo es complicarlo todo,Rene Bueno,Mexico,2018-05-04,2018,TV-14,94 min,"Comedies, International Movies, Romantic Movies",Comedies, International Movies, Romantic Movies
3532,s4882,Movie,Manhunt,John Woo,China,2018-05-04,2017,TV-MA,109 min,"Action & Adventure, International Movies",Action & Adventure, International Movies,0
3533,s4883,Movie,Thi Mai,Patricia Ferreira,Spain,2018-05-04,2017,TV-MA,99 min,"Comedies, Dramas, International Movies",Comedies, Dramas, International Movies
3534,s4884,Movie,Si saben cómo me pongo ¿pá qué me invitan?,Fernando Ayllón,Colombia,2018-05-03,2018,TV-MA,89 min,"Comedies, International Movies",Comedies, International Movies,0
3535,s4885,Movie,Jailbreak,Jimmy Henderson,Cambodia,2018-05-02,2017,TV-MA,92 min,"Action & Adventure, International Movies",Action & Adventure, International Movies,0
3536,s4886,Movie,Ajji,Devashish Makhija,India,2018-05-01,2017,TV-MA,105 min,"Dramas, International Movies",Dramas, International Movies,0
3537,s4887,Movie,CIA: Comrade in America,Amal Neerad,India,2018-05-01,2017,TV-14,130 min,"Action & Adventure, Dramas, Independent Movies",Action & Adventure, Dramas, Independent Movies
3538,s4888,Movie,Coffee for All,"Fluvio Iannuci, Roly Santos",Italy,2018-05-01,2017,TV-PG,69 min,"Documentaries, International Movies",Documentaries, International Movies,0
3539,s4889,Movie,Darc,Julius R. Nasso,United States,2018-05-01,2018,TV-MA,98 min,"Action & Adventure, Independent Movies",Action & Adventure, Independent Movies,0
3540,s4890,Movie,Despido Procedente,Lucas Figueroa,Argentina,2018-05-01,2017,TV-MA,90 min,"Comedies, International Movies",Comedies, International Movies,0
3541,s4891,Movie,John Mulaney: Kid Gorgeous at Radio City,Alex Timbers,United States,2018-05-01,2018,TV-MA,65 min,Stand-Up Comedy,Stand-Up Comedy,0,0
3542,s4892,Movie,My Perfect Romance,Justin G. Dyck,Canada,2018-05-01,2018,PG,92 min,"Comedies, International Movies, Romantic Movies",Comedies, International Movies, Romantic Movies
3543,s4894,Movie,Pocoyo & The Space Circus,Alfonso Rodríguez,Spain,2018-05-01,2008,TV-Y,25 min,Movies,Movies,0,0
3544,s4900,Movie,Sometimes,Priyadarshan,India,2018-05-01,2016,TV-14,101 min,"Dramas, International Movies",Dramas, International Movies,0
3545,s4902,Movie,The Clapper,Dito Montiel,United States,2018-05-01,2017,R,90 min,"Comedies, Dramas, Independent Movies",Comedies, Dramas, Independent Movies
3546,s4903,Movie,Toc Toc,Vicente Villanueva,Spain,2018-05-01,2017,TV-MA,96 min,"Comedies, International Movies",Comedies, International Movies,0
3547,s4907,TV Show,Bobby Kennedy for President,Dawn Porter,Not Given,2018-04-27,2018,TV-MA,1 Season,Docuseries,Docuseries,0,0
3548,s4905,Movie,Running Shaadi,Amit Roy,India,2018-04-30,2017,TV-14,115 min,"Comedies, International Movies, Romantic Movies",Comedies, International Movies, Romantic Movies
3549,s4906,Movie,The Price of Success,Teddy Lussi-Modeste,France,2018-04-30,2017,TV-MA,92 min,"Dramas, International Movies",Dramas, International Movies,0
3550,s4908,Movie,Candy Jar,Ben Shelton,United States,2018-04-27,2018,TV-14,93 min,"Children & Family Movies, Dramas, Romantic Movies",Children & Family Movies, Dramas, Romantic Movies
3551,s4910,Movie,Holy Goalie,Curro Velázquez,Spain,2018-04-27,2017,TV-MA,95 min,"Comedies, International Movies, Sports Movies",Comedies, International Movies, Sports Movies
3552,s4912,Movie,The Rachel Divide,Laura Brownson,United States,2018-04-27,2018,TV-MA,105 min,Documentaries,Documentaries,0,0
3553,s4913,Movie,The Week Of,Robert Smigel,United States,2018-04-27,2018,TV-14,117 min,Comedies,Comedies,0,0
3554,s4916,Movie,Enissa Amani: Ehrenwort,Max Amini,Germany,2018-04-26,2018,TV-MA,66 min,Stand-Up Comedy,Stand-Up Comedy,0,0
3555,s4917,Movie,Bill Nye: Science Guy,"Jason Sussberg, David Alvarado",United States,2018-04-25,2017,TV-PG,97 min,Documentaries,Documentaries,0,0
3556,s4918,Movie,Fishtronaut: The Movie,"Célia Catunda, Kiko Mistrorigo, Rodrigo Eba",Brazil,2018-04-25,2018,TV-Y,78 min,Children & Family Movies,Children & Family Movies,0,0
3557,s4919,Movie,Psychokinesis,Sang-ho Yeon,South Korea,2018-04-25,2018,TV-MA,102 min,"Action & Adventure, Comedies, International Movies",Action & Adventure, Comedies, International Movies
3558,s4920,Movie,Kevin James: Never Don't Give Up,Andy Fickman,United States,2018-04-24,2018,TV-PG,62 min,Stand-Up Comedy,Stand-Up Comedy,0,0
3559,s4921,Movie,Dude,Olivia Milch,United States,2018-04-20,2018,TV-MA,97 min,"Comedies, Dramas, Independent Movies",Comedies, Dramas, Independent Movies
3560,s4922,Movie,Kodachrome,Mark Raso,Canada,2018-04-20,2018,TV-MA,105 min,"Comedies, Dramas",Comedies, Dramas,0
3561,s4923,Movie,Mercury 13,"David Sington, Heather Walsh",United States,2018-04-20,2018,TV-PG,79 min,Documentaries,Documentaries,0,0
3562,s4924,Movie,All The Reasons To Forget,Pedro Coutinho,Brazil,2018-04-19,2017,TV-MA,90 min,"Comedies, Dramas, International Movies",Comedies, Dramas, International Movies
3563,s4928,Movie,Beyond Skyline,Liam O'Donnell,United States,2018-04-15,2017,R,107 min,"Action & Adventure, Sci-Fi & Fantasy",Action & Adventure, Sci-Fi & Fantasy,0
3564,s4929,Movie,Come Sunday,Joshua Marston,United States,2018-04-13,2018,TV-14,105 min,"Dramas, Faith & Spirituality, Independent Movies",Dramas, Faith & Spirituality, Independent Movies
3565,s4930,Movie,I Am not an Easy Man,Eleonore Pourriat,France,2018-04-13,2018,TV-MA,99 min,"Comedies, International Movies, Romantic Movies",Comedies, International Movies, Romantic Movies
3566,s4932,Movie,Pickpockets,Peter Webber,Colombia,2018-04-12,2017,TV-MA,108 min,"Dramas, Independent Movies, International Movies",Dramas, Independent Movies, International Movies
3567,s4933,Movie,Greg Davies: You Magnificent Beast,Peter Orton,United Kingdom,2018-04-10,2018,TV-MA,66 min,Stand-Up Comedy,Stand-Up Comedy,0,0
3568,s4935,Movie,6 Balloons,Marja Lewis Ryan,United States,2018-04-06,2018,TV-MA,75 min,"Dramas, Independent Movies",Dramas, Independent Movies,0
3569,s4936,Movie,Amateur,Ryan Koo,United States,2018-04-06,2018,TV-MA,96 min,"Dramas, Independent Movies, Sports Movies",Dramas, Independent Movies, Sports Movies
3570,s4937,Movie,Orbiter 9,Hatem Khraiche,Spain,2018-04-06,2017,TV-14,95 min,"Dramas, International Movies, Sci-Fi & Fantasy",Dramas, International Movies, Sci-Fi & Fantasy
3571,s4938,Movie,"Ram Dass, Going Home",Derek Peck,United States,2018-04-06,2018,TV-14,32 min,"Documentaries, Faith & Spirituality",Documentaries, Faith & Spirituality,0
3572,s4939,Movie,Seth Rogen's Hilarity for Charity,Ryan Polito,United States,2018-04-06,2018,TV-MA,70 min,Stand-Up Comedy,Stand-Up Comedy,0,0
3573,s4940,Movie,Sun Dogs,Jennifer Morrison,Mexico,2018-04-06,2017,TV-MA,94 min,"Comedies, Dramas, Independent Movies",Comedies, Dramas, Independent Movies
3574,s4941,Movie,Todo lo que sería Lucas Lauriente,"Raúl Campos, Jan Suter",Argentina,2018-04-06,2018,TV-MA,78 min,Stand-Up Comedy,Stand-Up Comedy,0,0
3575,s4944,Movie,Day of the Dead: Bloodline,Hèctor Hernández Vicens,Bulgaria,2018-04-05,2018,R,91 min,"Horror Movies, Independent Movies",Horror Movies, Independent Movies,0
3576,s4945,Movie,Fary Is the New Black,Kader Aoun,France,2018-04-03,2018,TV-MA,75 min,Stand-Up Comedy,Stand-Up Comedy,0,0
3577,s4946,Movie,Ittefaq,Abhay Chopra,India,2018-04-03,2017,TV-MA,105 min,"Dramas, International Movies, Thrillers",Dramas, International Movies, Thrillers
3578,s4948,Movie,A Sort of Family,Diego Lerman,Argentina,2018-04-01,2017,TV-14,96 min,"Dramas, International Movies, Thrillers",Dramas, International Movies, Thrillers
3579,s4949,Movie,Billu,Priyadarshan,India,2018-04-01,2009,TV-PG,132 min,"Dramas, International Movies",Dramas, International Movies,0
3580,s4951,Movie,John Mulaney: New in Town,Ryan Polito,United States,2018-04-01,2012,TV-MA,60 min,Stand-Up Comedy,Stand-Up Comedy,0,0
3581,s4953,Movie,Main Hoon Na,Farah Khan,India,2018-04-01,2004,TV-14,171 min,"Action & Adventure, Comedies, Dramas",Action & Adventure, Comedies, Dramas
3582,s4954,Movie,Metro,Ananda Krishnan,India,2018-04-01,2016,TV-14,116 min,"Dramas, International Movies, Thrillers",Dramas, International Movies, Thrillers
3583,s4955,Movie,Om Shanti Om,Farah Khan,India,2018-04-01,2007,TV-14,169 min,"Comedies, Dramas, International Movies",Comedies, Dramas, International Movies
3584,s4956,Movie,Paheli,Amol Palekar,India,2018-04-01,2005,TV-PG,134 min,"Dramas, International Movies, Romantic Movies",Dramas, International Movies, Romantic Movies
3585,s4957,Movie,Phir Bhi Dil Hai Hindustani,Aziz Mirza,India,2018-04-01,2000,TV-14,159 min,"Comedies, Dramas, International Movies",Comedies, Dramas, International Movies
3586,s4959,Movie,Revolt,Joe Miale,United Kingdom,2018-03-31,2017,R,87 min,"Action & Adventure, Sci-Fi & Fantasy",Action & Adventure, Sci-Fi & Fantasy,0
3587,s4960,Movie,First Match,Olivia Newman,United States,2018-03-30,2018,TV-MA,103 min,"Dramas, Independent Movies, Sports Movies",Dramas, Independent Movies, Sports Movies
3588,s4961,Movie,Happy Anniversary,Jared Stern,United States,2018-03-30,2018,TV-MA,78 min,"Comedies, Romantic Movies",Comedies, Romantic Movies,0
3589,s4963,Movie,Sofía Niño de Rivera: Selección Natural,"Raúl Campos, Jan Suter",Mexico,2018-03-30,2018,TV-MA,62 min,Stand-Up Comedy,Stand-Up Comedy,0,0
3590,s4964,Movie,The Titan,Lennart Ruff,United Kingdom,2018-03-30,2018,TV-MA,97 min,"Dramas, Sci-Fi & Fantasy, Thrillers",Dramas, Sci-Fi & Fantasy, Thrillers
3591,s4966,Movie,Trailer Park Boys: Countdown to Liquor Day,Mike Clattenburg,Canada,2018-03-30,2009,R,102 min,"Comedies, Cult Movies",Comedies, Cult Movies,0
3592,s4967,Movie,Trailer Park Boys: The Movie,Mike Clattenburg,Canada,2018-03-30,2006,R,95 min,"Comedies, Cult Movies",Comedies, Cult Movies,0
3593,s4969,TV Show,James Acaster: Repertoire,Dan Lucchesi,United Kingdom,2018-03-27,2018,TV-14,1 Season,"British TV Shows, International TV Shows, Stand-Up Comedy & Talk Shows",British TV Shows, International TV Shows, Stand-Up Comedy & Talk Shows
